id,love,joy,surprise,anger,sadness,fear,comment
1405105,,x,,,,,"Hi Ramin,

The patch looks good except I think it would be good to give import/export its own  SQLState starting with XIE instead of reusing the existing store FILE_EXISTS message.  Also it would be good to have test cases for writing the lob files.

Kathey
"
647358,,,,,,,Just some variations
879562,x,,,,,,"The latest patch looks pretty good to me. Two small nits, +1 once these are addressed:
# Generally in the Hadoop codebase we put the ""@Test"" annotation right above the method declaration, below the method comment:
{code}
+  @Test
+  /*
+   * test #toString() for typical VolumeId equality classes
+   */
{code}
# In the class declaration of INVALID_VOLUME_ID, I recommend putting a blank line between the methods being declared there.

Thanks a lot for improving the test coverage in this area of the code, Ivan, and thanks a lot to Andrew for your reviews of these patches."
1330985,,x,,,x,,+1. Patch looks good. I want to wait until FALCON-85 is committed to commit this else I'll have to regenerate the merge patch. Sorry about that. 
192614,,,,,,,"This bug is fixed in 2.7, closing it down per the request by the reporter, Anuj Gupta."
199717,,,,,,,"Created an attachment (id=228)
XML source with one entry that can trigger error
"
601204,,,,,,,"Hi Jason! I was thinking one of those parameters was the time the NM should wait before sending the SIGTERM. Alas, I was wrong ContainerLaunch.java:337 sends the SIGTERM pretty much instantly. That is messing me up in MAPREDUCE-4135.

I'm still thinking having a small time delay before sending even the SIGTERM should be good. If we can do it on the NM and not on the RM, I think we might be able to conserve RM resources. "
1581127,,,,,,,"Applied the patch into trunk with thanks to Luca after minor refactoring.
"
817237,,,,,x,,"Sorry, my bad. Let me upload what I have."
480641,,,,,,,A PDF which demonstrates the problem
652642,x,,,,,,"Hi DIGY,

I like to know a bit more about this patch:

1) what test case is it fixing?
2) how did you determine the race condition?

The changes to the ThreadClass is considerable and I'm trying to understand why this wasn't a problem in earlier versions.

Thanks.

-- George
"
173483,x,,,,,,"Jaigak - Its nice to see another application on top of Yarn. 
Since its a lot of new code, could you please add some notes on the high level components and suggest some pointers on navigating the code. It will help review the changes. Thanks!"
977045,,,,,,,"@Marcelo I was thinking these changes:

{code}
-    public static AuthResult allow(String reason, User user, Permission.Action action, byte[] table) {
-      return new AuthResult(true, reason, user, action, table, null, null);
+    public static AuthResu"
900454,,,,,,,Duplicate of HDFS-2321
1601377,,,,,x,,"Dean I am sorry it didn't work out-of-the-box for you.

Yes by all means if you have time later and still have issues then open a new ticket. "
859236,x,,,,,,Committed. Thanks Ning
1699203,,,,,,,From what i can see on the system the libpthread is in /usr/lib and in /usr/lib64 and both of those paths are in my library config.
154212,,,,,,,"Henry, you do need an instance of QCM to get the listener, but you don't need the listener because you're using LE. 

I'm uploading a patch in which I have commented out some lines of the new test you wrote. This is how I think it should look like. If you agree, please remove those lines and submit a new patch.

Note that I have also changed the leader election parameter in the new instance of QuorumPeer in mockServer to 0."
330483,,,,,,,"Created an attachment (id=16836)
struts-config
"
232713,x,,,,,,thanks
1548658,,,,,x,,"Sorry for the mess there, I was just trying to port CFS and Hive metastore too... but those tests don't work right now, so put it on hold, getting it to work with CQL3 Column Families is a priority for me right now, so will come back to those later.

Just for the Hive handler, please look at the (cas-support-simple-hive) branch -
https://github.com/milliondreams/hive/tree/cas-support-simple-hive

All the test cases (whatever few they had) pass there and it is working perfectly with Thrift/Compact storage Column Families."
515342,,,,,x,,"Sorry again, I tried with the same revision, same language, same theme and I use also FF4 and I still don't reproduce (see screenshot-1)

It would be interesting ot have other persons tests"
1554393,,,,,,,"The attached patch, combined with an `svn rm drivers/' should be enough to call this a Done Deal."
1460104,x,,,,,,Applied to trunk. Thanks Andrey
149494,,,,,,,zoo_multi and zoo_amulti crash for the same reason.  Made some local fixes here.
1171766,,,,,,,Reopening this to keep track of progress in WTP's Bug 200715.
1467541,,,,,x,,Sorry for delay. This patch is including LRU cache. But changing static class into member is not done. What should I do?
471677,,,,,,,Patch was commited on May 13 2009.
1640873,,,,,,,Patch is attached
458570,x,,,,,,"Committed to trunk.
Thanks for the review, Alan!"
855897,,,,,,,"Maven, I am on the fence about it. We actually do not need all the libs I included. Having them in a tarball sounds good, but making a maven repo for only this purpose seems to be a lot of work.

{quote}
Should we attempt to factor out the HBase commonality immediately, or commit the overlapping code and then do refactoring as a followup? I'm fine either way; I can give suggestions on how to create the reusable abstract bases and where to package+name them.{quote}
If you can specify specific instances then sure. The code may be 99% the same, but that one nuance is going to make the abstractions confusing and useless. 

I await further review."
1349722,,,,,,,"I suggest a potspone to 3.0, as we will redesign the chain."
346690,x,,,,,,"The patch is in: https://git-wip-us.apache.org/repos/asf?p=sqoop.git;a=commit;h=3865f7deec722948a60cc1746e2330bd1c5cb9e4

Thank you Vasanth!

Jarcec"
1140055,x,,,,,,I just committed this.  Thanks Giri!
1609019,x,,,,,,Thanks Ivan for take a look. I'll go through and work on this weekend.
403550,x,,,,,,Looks good. Thanks for your work on this!
891732,,,,,,,"Hi Ivan,  Thanks a lot for the patch. Few comments.

1)  Patch does not apply cleanly. many Hunk failure while applying patch.

{noformat}
Hunk #13 FAILED at 264.
Hunk #14 FAILED at 281.
Hunk #15 FAILED at 293.
Hunk #16 FAILED at 309.
Hunk #17 FAILED at 332.
Hunk #18 FAILED at 345.
Hunk #19 FAILED at 362.
Hunk #20 FAILED at 372.
Hunk #21 FAILED at 395.
{noformat}

Could you please regenerate on the correct trunk code base?

2) TestBookKeeperHACheckpoints.java: 

{code}
conf.set(DFSConfigKeys.DFS_NAMENODE_SHARED_EDITS_DIR_KEY,
+             BKJMUtil.createJournalURI(""/checkpointing"" + journalCount++)
+             .toString());
+    BKJMUtil.addJournalManagerDefinition(conf);
{code}

I can see setUpCluster code almost duplicates with TestStandbyCheckpoints. How about extracting configuration setup alone to protected method in TestStandbyCheckpoints and override in TestBookKeeperHACheckpoints.
Set the above configurations and give the call to super.

3) {code}
+
+  @AfterClass
+  public static void shutdownBK() throws Exception {
+    bkutil.teardown();
+  }
{code}
Could you please add null condition for bkutil? also correct the bkutil->bkUtil

Not completed nmy review, will continue review...
"
1122021,x,,,,,,"I have committed this.  Thanks, Aaron!"
143772,x,,,,,,Committed to trunk. Thanks Edward.
1425944,,,,,,,Any thought of porting this patch to 10.1? I just ran derbyall on the 10.1 branch and this came up.
381031,,,,,,,"Of course I totally agree with Yonik.  I don't care that much what the default include is (upper, lower, ...) as long as it doesn't double-count. Double-counting is bad -- it can lead to a bad user experience. There's something about ""lower"" that I feel makes it slightly better than ""upper"" but I can't really explain the rationale. I don't think there's any point in compliance with legacy if nobody depended on the behavior (they couldn't specify the behavior before either).  Just because its easy to set the include, doesn't mean the default is arbitrary.  Any way, if the default remains to double-count, I'm going to insist that my readers for the second edition of my book change this value."
1119742,x,,,,,,Please review the submitted patch. Thanks.
241528,,,,,,,I agree. I'm planning to look into WHIRR-370 later this month but I can't provide a timeline for it. 
389330,x,,,,,,added in rev 546223.  Thanks Will!
528964,,x,,,,,"Marco, BTW I have only helped Santosh Malviya for OFBIZ-1468 where ever he needs and reviewed his work. After that Its only his effort to convert java to minilang + testing the patch. So majority of credit goes to Santosh Malviya :)"
327578,x,,,,,,"Sumeet, we did it purposely because if the proxy services are dynamically loaded then we need to build those services at the runtime and redeploy them which is a little bit risky on a production environment. Also there is no mechanism to check whether a particular proxy definition is updated in the registry or not because this configuration is used only at the startup.

We can add this functionality to load the proxy services only at the startup time from the registry (this doesn't mean they are dynamic), but I don't see any value there. If you could explain a bit about your exact requirement, I might be able to provide an alternative to this.

Thanks,
Ruwan"
